0.1,0.1,0.1
0.14,0.1,0.1
0.18000000000000002,0.1,0.1
0.22000000000000003,0.1,0.1
0.26,0.1,0.1
0.1,0.14,0.1
0.14,0.14,0.1
0.18000000000000002,0.14,0.1
0.22000000000000003,0.14,0.1
0.26,0.14,0.1
0.1,0.18000000000000002,0.1
0.14,0.18000000000000002,0.1
0.18000000000000002,0.18000000000000002,0.1
0.22000000000000003,0.18000000000000002,0.1
0.26,0.18000000000000002,0.1
0.1,0.22000000000000003,0.1
0.14,0.22000000000000003,0.1
0.18000000000000002,0.22000000000000003,0.1
0.22000000000000003,0.22000000000000003,0.1
0.26,0.22000000000000003,0.1
0.1,0.26,0.1
0.14,0.26,0.1
0.18000000000000002,0.26,0.1
0.22000000000000003,0.26,0.1
0.26,0.26,0.1
0.1,0.30000000000000004,0.1
0.14,0.30000000000000004,0.1
0.18000000000000002,0.30000000000000004,0.1
0.22000000000000003,0.30000000000000004,0.1
0.26,0.30000000000000004,0.1
0.1,0.3400000000000001,0.1
0.14,0.3400000000000001,0.1
0.18000000000000002,0.3400000000000001,0.1
0.22000000000000003,0.3400000000000001,0.1
0.26,0.3400000000000001,0.1
0.1,0.38,0.1
0.14,0.38,0.1
0.18000000000000002,0.38,0.1
0.22000000000000003,0.38,0.1
0.26,0.38,0.1
0.1,0.42000000000000004,0.1
0.14,0.42000000000000004,0.1
0.18000000000000002,0.42000000000000004,0.1
0.22000000000000003,0.42000000000000004,0.1
0.26,0.42000000000000004,0.1
0.1,0.1,0.14
0.14,0.1,0.14
0.18000000000000002,0.1,0.14
0.22000000000000003,0.1,0.14
0.26,0.1,0.14
0.1,0.14,0.14
0.14,0.14,0.14
0.18000000000000002,0.14,0.14
0.22000000000000003,0.14,0.14
0.26,0.14,0.14
0.1,0.18000000000000002,0.14
0.14,0.18000000000000002,0.14
0.18000000000000002,0.18000000000000002,0.14
0.22000000000000003,0.18000000000000002,0.14
0.26,0.18000000000000002,0.14
0.1,0.22000000000000003,0.14
0.14,0.22000000000000003,0.14
0.18000000000000002,0.22000000000000003,0.14
0.22000000000000003,0.22000000000000003,0.14
0.26,0.22000000000000003,0.14
0.1,0.26,0.14
0.14,0.26,0.14
0.18000000000000002,0.26,0.14
0.22000000000000003,0.26,0.14
