0.11506622423029786,0.11507652931076211,0.1072365293107621
0.13504388904371317,0.1093911821354527,0.10155118213545268
0.18000000000000002,0.10969021970083,0.10185021970083001
0.22495611095628687,0.10939118213545268,0.10155118213545268
0.24493377576970218,0.1150765293107621,0.1072365293107621
0.10937525565297991,0.13485294537558334,0.10154363303328948
0.13661394390578813,0.13647121615452978,0.0960869865843674
0.18000000000000002,0.1360769735997658,0.09641518955659262
0.22338605609421192,0.13647121615452978,0.0960869865843674
0.25062474434702015,0.13485294537558334,0.10154363303328948
0.10943878749682527,0.1809428213632377,0.10160611726122032
0.13625291764108755,0.180575198750903,0.09622250920454015
0.18000000000000002,0.1805169056054117,0.09617876151358286
0.2237470823589125,0.180575198750903,0.09622250920454015
0.25056121250317476,0.18094282136323767,0.10160611726122029
0.10922151872233576,0.21977975250304546,0.10138760261478948
0.1362745470463597,0.21984299735273302,0.09604212815394897
0.18000000000000002,0.21984004947426794,0.09600177612359781
0.22372545295364035,0.21984299735273302,0.09604212815394896
0.2507784812776642,0.21977975250304546,0.10138760261478945
0.1092102122088387,0.26,0.10137611498655921
0.13627934177238854,0.26,0.09603392061655436
0.18000000000000002,0.26,0.09599076844494325
0.2237206582276115,0.26,0.09603392061655434
0.2507897877911613,0.26,0.1013761149865592
0.1092215187223358,0.3002202474969546,0.10138760261478949
0.1362745470463597,0.3001570026472671,0.096042128153949
0.18000000000000002,0.3001599505257322,0.09600177612359782
0.22372545295364035,0.3001570026472671,0.09604212815394898
0.25077848127766417,0.3002202474969546,0.10138760261478948
0.10943878749682524,0.3390571786367625,0.10160611726122029
0.13625291764108755,0.3394248012490971,0.09622250920454013
0.18000000000000002,0.33948309439458835,0.09617876151358284
0.2237470823589125,0.3394248012490971,0.09622250920454013
0.25056121250317476,0.3390571786367625,0.10160611726122026
0.10937525565297988,0.3851470546244166,0.10154363303328948
0.1366139439057881,0.3835287838454702,0.09608698658436739
0.18000000000000002,0.3839230264002341,0.09641518955659258
0.22338605609421194,0.3835287838454702,0.09608698658436736
0.25062474434702015,0.3851470546244166,0.10154363303328945
0.11506622423029789,0.40492347068923795,0.10723652931076214
0.13504388904371317,0.4106088178645474,0.10155118213545272
0.18000000000000002,0.41030978029917003,0.10185021970083004
0.22495611095628687,0.4106088178645474,0.10155118213545272
0.24493377576970216,0.40492347068923795,0.10723652931076214
0.10937525565297991,0.10938363303328949,0.12701294537558339
0.13661394390578813,0.10392698658436739,0.12863121615452983
0.18000000000000002,0.1042551895565926,0.1282369735997658
0.22338605609421194,0.10392698658436739,0.12863121615452985
0.25062474434702015,0.10938363303328946,0.12701294537558339
0.10391622684384444,0.13647553305905544,0.12863553305905545
0.13793081386095804,0.13784534965572653,0.13000534965572652
0.18000000000000002,0.13741003083234635,0.12957003083234636
0.222069186139042,0.13784534965572653,0.13000534965572652
